Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
MENDOZA,Santa Rosa,Barrio Molina Cabrera,,,,,,,,,
MENDOZA,Santa Rosa,La Dormida,,,,SI,SI,SI,SI,SI,
MENDOZA,Santa Rosa,Las Catitas,,,,,SI,SI,SI,SI,
MENDOZA,Santa Rosa,Santa Rosa,,,,SI,,,SI,SI,
MENDOZA,Tunuyan,Barrio San Cayetano,,,,,,,,,
MENDOZA,Tunuyan,Campo Los Andes,,SI,,,,,,,
MENDOZA,Tunuyan,Colonia Las Rosas,,,,,SI,SI,SI,SI,
MENDOZA,Tunuyan,El Manzano,,,,,SI,SI,,,
MENDOZA,Tunuyan,Los Sauces,,SI,,SI,SI,SI,SI,,
MENDOZA,Tunuyan,Tunuyan,SI,SI,SI,SI,SI,SI,SI,SI,
MENDOZA,Tunuyan,Vista Flores,,,,,SI,SI,SI,SI,
MENDOZA,Tupungato,Barrio Belgrano Norte,,,,,,,,,
MENDOZA,Tupungato,Cordon del Plata,,,,,SI,SI,SI,SI,
MENDOZA,Tupungato,El Peral,,,,,,,,,
CORDOBA,San Justo,Las Varillas,SI,,,SI,SI,SI,SI,,SI
CORDOBA,San Justo,Marull,,,,SI,SI,SI,SI,SI,SI
CORDOBA,San Justo,Miramar,,SI,,,SI,SI,SI,SI,
CORDOBA,San Justo,Morteros,SI,,,SI,SI,SI,SI,,
CORDOBA,San Justo,Plaza Luxardo,,,,,,,,SI,
CORDOBA,San Justo,Plaza San Francisco,,,,,SI,,,SI,
CORDOBA,San Justo,Porteña,SI,,,SI,SI,SI,SI,SI,
CORDOBA,San Justo,Quebracho Herrado,,,,,,,SI,SI,
CORDOBA,San Justo,Sacanta,,SI,,SI,SI,SI,SI,SI,SI
CORDOBA,San Justo,San Francisco,SI,SI,,SI,SI,SI,SI,SI,
JUJUY,Valle Grande,Valle Colorado,,,,,,,,,
JUJUY,Valle Grande,Valle Grande,,,,,,,,,
CORDOBA,San Justo,Saturnino Maria Laspiur,,SI,,,SI,SI,SI,,SI
CORDOBA,San Justo,Seeber,SI,,,,SI,,,,
CORDOBA,San Justo,Toro Pujio,SI,,,,SI,,SI,,
CORDOBA,San Justo,Transito,SI,,,,SI,SI,SI,SI,
CORDOBA,San Justo,Trinchera,,,,,,,,,
CORDOBA,San Justo,Villa Concepcion del Tio,,SI,,,SI,SI,SI,SI,
CORDOBA,San Justo,Villa del Transito,,,,,,,,SI,
CORDOBA,San Justo,Villa San Esteban,,,,,,,,SI,
CORDOBA,Santa Maria,Alta Gracia,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Santa Maria,Anisacate,SI,,,,,,SI,SI,
CORDOBA,Santa Maria,Barrio Gilbert,,,,,,,,,
CORDOBA,Santa Maria,Barrio Las Quintas,,,,,,SI,,,
CORDOBA,Santa Maria,Barrio Villa del Parque,,,,,,,,,
CORDOBA,Santa Maria,Bouwer,,,,,SI,SI,SI,,
CORDOBA,Santa Maria,Campos del Virrey,,,,,,,,,
CORDOBA,Santa Maria,Caseros Centro,,,,,SI,,,,
CORDOBA,Santa Maria,Causana,,,,,,,,,
CORDOBA,Santa Maria,Costa Azul,,,,,SI,SI,,,
CORDOBA,Rio Primero,Piquillin,SI,,,,SI,SI,SI,,
CORDOBA,Rio Primero,Plaza de Mercedes,,,,,,,,,
CORDOBA,Rio Primero,Pueblo Comechingones,,,,,SI,,SI,,
CORDOBA,Rio Primero,Rio Primero,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Primero,Sagrada Familia,,,,,,,,,
CORDOBA,Rio Primero,Santa Rosa de Rio Primero,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Primero,Villa Fontana,,,,SI,SI,,SI,SI,
CORDOBA,Rio Seco,Cerro Colorado,,,,,SI,SI,,SI,
CORDOBA,Rio Seco,Chañar Viejo,,,,,,,,,
CORDOBA,Rio Seco,Eufrasio Loza,,,,,,,,,
CORDOBA,Rio Seco,Gütemberg,,,,,,,,,
CORDOBA,Rio Seco,La Rinconada,,,,,SI,,,,
CORDOBA,Rio Seco,Los Hoyos,,,,,SI,,,,
CORDOBA,Rio Seco,Puesto de Castro,,,,,,,,,
CORDOBA,Rio Seco,Rayo Cortado,,,,,,,,SI,
CORDOBA,Rio Seco,San Pedro de Gütemberg,,,,,,,,,
CORDOBA,Rio Seco,Santa Elena,,,,,SI,,,,
CORDOBA,Rio Seco,Sebastian Elcano,,,,SI,SI,SI,SI,,
CORDOBA,Rio Seco,Villa Candelaria,,,,,,,,,
CORDOBA,San Justo,Arroyito,SI,SI,,SI,SI,SI,SI,SI,SI
CORDOBA,San Justo,Balnearia,,,,,SI,SI,SI,,
CORDOBA,San Justo,Brinkmann,SI,,,SI,SI,SI,SI,,
CORDOBA,San Justo,Colonia 10 de Julio,,,,,,,,,
CORDOBA,San Justo,Colonia Anita,,,,,,,,SI,
CORDOBA,San Justo,Colonia Iturraspe,,,,,,,,,
CORDOBA,San Justo,Colonia Las Pichanas,,,,,,,,SI,
CORDOBA,San Justo,Colonia Marina,,SI,,SI,SI,SI,SI,SI,SI
CORDOBA,San Justo,Colonia Prosperidad,,,,,SI,,SI,,
CORDOBA,San Justo,Colonia San Bartolome,,,,,SI,,SI,SI,
CORDOBA,San Justo,Colonia San Pedro,,,,,,,,,
CORDOBA,San Justo,Colonia Santa Maria,,,,,,,,,
CORDOBA,San Justo,Colonia Valtelina,,,,,,,,,
CORDOBA,San Justo,Colonia Vignaud,SI,,,SI,SI,SI,SI,,
CORDOBA,Calamuchita,Lutti,,,,,,,,,
CORDOBA,Calamuchita,Monte Ralo,,,,,,,,,
CORDOBA,Calamuchita,Parque Calmayo,,,,,,,,SI,
CORDOBA,Calamuchita,Rio de los Sauces,,,,,SI,SI,SI,SI,
CORDOBA,Calamuchita,San Agustin,SI,,,,SI,SI,SI,SI,
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),,,,,,,SI,SI,
CORDOBA,Calamuchita,San Ignacio (Loteo Velez Crespo),,,,,SI,SI,,SI,
CORDOBA,Calamuchita,Santa Monica,,,,,,,,,
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Calamuchita,Segunda Usina,,,,,,,,SI,
CORDOBA,Calamuchita,Solar de los Molinos,,,,,,,SI,,
CORDOBA,Calamuchita,Villa Alpina,,,,,,,,SI,
CORDOBA,Calamuchita,Villa Amancay,,,,,SI,SI,SI,SI,
CORDOBA,Calamuchita,Villa Berna,SI,,,,SI,,SI,SI,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,,SI,,,SI,,,,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Seccion),,,,,,,SI,SI,
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Seccion),,,,,,,,SI,
CORDOBA,San Justo,Devoto,SI,,,SI,SI,SI,SI,,
CORDOBA,San Justo,El Arañado,,SI,,,SI,SI,SI,SI,SI
CORDOBA,San Justo,El Fortin,,SI,,,SI,SI,SI,SI,
CORDOBA,San Justo,El Fuertecito,,,,,SI,,SI,SI,
CORDOBA,San Justo,El Tio,SI,SI,,SI,SI,SI,SI,,
CORDOBA,San Justo,Estacion Luxardo,,,,,SI,SI,,SI,
CORDOBA,San Justo,Freyre,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,San Justo,La Francia,SI,,,SI,SI,SI,SI,SI,
CORDOBA,San Justo,La Paquita,SI,,,,SI,,,SI,
CORDOBA,San Justo,La Tordilla,SI,,,,SI,SI,SI,SI,
CORDOBA,San Justo,Las Varas,,,,SI,SI,SI,SI,,
JUJUY,Ledesma,Libertador General San Martin (Est. Ledesma),SI,SI,,SI,SI,SI,SI,SI,SI
JUJUY,Ledesma,Maiz Negro,,,,,,,,,
JUJUY,Ledesma,Paulina,,,,,,,,,
JUJUY,Ledesma,Pueblo Ledesma,,,,,SI,SI,,,
JUJUY,Ledesma,Yuto,,,,,SI,SI,,SI,SI
JUJUY,Palpala,Carahunco,SI,,,,,,SI,,SI
JUJUY,Palpala,Centro Forestal,SI,,,,,,SI,,
JUJUY,Palpala,Mina 9 de Octubre,,,,,,,,,
JUJUY,Palpala,Palpala (Est. Gral. Manuel N. Savio),SI,SI,,SI,SI,SI,SI,SI,SI
JUJUY,Palpala,Rio Blanco,,,,,SI,SI,,,
JUJUY,Rinconada,Casa Colorada,,,,,,,,,
JUJUY,Rinconada,Coyaguaima,,,,SI,,,,,
JUJUY,Rinconada,Lagunillas de Farallon,,,,SI,,,,,
JUJUY,Rinconada,Liviara,,,,,,,,,SI
JUJUY,Rinconada,Loma Blanca,,,,,,,,,SI
JUJUY,Rinconada,Nuevo Pirquitas,,,,SI,,,SI,,SI
JUJUY,Rinconada,Orosmayo,,,,SI,,,,,
JUJUY,Rinconada,Rinconada,,,,,,,,,SI
JUJUY,San Antonio,El Ceibal,,,,SI,,,,,
JUJUY,San Antonio,La Toma,,,,,,,,,
JUJUY,El Carmen,Puesto Viejo,,SI,,,SI,SI,SI,,SI
JUJUY,El Carmen,San Isidro,,,,,,,,,
JUJUY,El Carmen,San Juancito,,,,,SI,,,,
JUJUY,Humahuaca,Aparzo,,,,,,,,,
JUJUY,Humahuaca,Cianzo,,,,,,,,,
JUJUY,Humahuaca,Coctaca,,,,,,,,,
JUJUY,Humahuaca,El Aguilar,,,,,SI,SI,SI,,SI
JUJUY,Humahuaca,Hipolito Yrigoyen (Est. Iturbe),,,,SI,,,,,
JUJUY,Humahuaca,Humahuaca,SI,,,,SI,SI,SI,SI,SI
JUJUY,Humahuaca,Palca de Aparzo,,,,,SI,,,,
JUJUY,Humahuaca,Palca de Varas,,,,,,,,,
JUJUY,Humahuaca,Rodero,,,,,,,,,
JUJUY,Humahuaca,Tres Cruces,,,,SI,SI,,,,
JUJUY,Humahuaca,Uquia (Est. Senador Perez),SI,,,SI,,,SI,,
JUJUY,Ledesma,Bananal,,,,,,,,,
JUJUY,Ledesma,Bermejito,,,,,,,,,
JUJUY,Ledesma,Caimancito,SI,,,,SI,SI,SI,SI,SI
JUJUY,Ledesma,Calilegua,,SI,,,SI,SI,,SI,SI
JUJUY,Ledesma,Chalican,,,,,SI,,,SI,
JUJUY,Ledesma,Fraile Pintado,SI,SI,,,SI,SI,SI,SI,SI
JUJUY,Ledesma,Libertad,,,,,,,,,
CORRIENTES,Capital,Laguna Brava,,,,,SI,SI,SI,,SI
CORRIENTES,Capital,Riachuelo,,,,,SI,SI,SI,SI,SI
CORRIENTES,Capital,San Cayetano,,,,,,,,,SI
CORRIENTES,Concepcion,Concepcion,,,,,SI,,SI,SI,SI
CORRIENTES,Concepcion,Santa Rosa,,,,,SI,,SI,SI,
CORRIENTES,Concepcion,Tabay,,,,,SI,,SI,SI,SI
CORRIENTES,Concepcion,Tatacua,,,,,SI,,,,SI
CORRIENTES,Curuzu Cuatia,Cazadores Correntinos,,,,,SI,,,SI,SI
CORRIENTES,Curuzu Cuatia,Curuzu Cuatia,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Curuzu Cuatia,Perugorria,,,,,SI,,SI,SI,SI
CORRIENTES,Empedrado,El Sombrero,SI,,,,SI,,SI,SI,SI
CORRIENTES,Empedrado,Empedrado,SI,SI,,,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Monte Buey,SI,,,,SI,SI,SI,,
CORDOBA,Marcos Juarez,Noetinger,,,,,,,,,
CORDOBA,Marcos Juarez,Saira,SI,,,,,,SI,,
CORDOBA,Marcos Juarez,Saladillo,,,,,,,SI,,
CORDOBA,Marcos Juarez,Villa Elisa,SI,,SI,,,,SI,,
CORDOBA,Minas,Cienaga del Coro,,,,SI,SI,,SI,SI,
CORDOBA,Minas,El Chacho,,,,SI,,,,SI,
CORDOBA,Minas,Estancia de Guadalupe,,,,,,,SI,SI,
CORDOBA,Minas,Guasapampa,,,,,,,,SI,
CORDOBA,Minas,La Playa,,,,,,,,SI,
CORDOBA,Minas,San Carlos Minas,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Minas,Talaini,,,,,,,,SI,
CORDOBA,Minas,Tosno,,,,,,,,SI,
CORDOBA,Pocho,Chancani,,,,,SI,,SI,SI,
CORDOBA,Pocho,Las Palmas,,,,,,,,SI,
CORDOBA,Pocho,Los Talares,,,,,,,,SI,
CORDOBA,Pocho,Salsacate,SI,,,SI,SI,SI,SI,SI,SI
CORDOBA,Pocho,San Geronimo,,,,,,,,SI,
CORDOBA,Pocho,Tala Cañada,,,,,SI,,SI,SI,
CORRIENTES,Esquina,Esquina,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Esquina,Pueblo Libertador,,,,,SI,,,,SI
CORRIENTES,General Alvear,Alvear,SI,,,,SI,SI,SI,,SI
CORRIENTES,General Alvear,Estacion Torrent,,,,,SI,,,,SI
CORRIENTES,General Paz,Ita Ibate,SI,SI,,,SI,SI,SI,SI,SI
CORRIENTES,General Paz,Lomas de Vallejos,,,,,SI,,,,SI
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caa Cati,,SI,,,SI,SI,SI,SI,
CORRIENTES,General Paz,Palmar Grande,,,,,,,,SI,SI
CORRIENTES,Goya,Colonia Carolina,,,,,SI,SI,SI,SI,SI
CORRIENTES,Goya,Goya,SI,SI,,SI,SI,SI,SI,SI,SI
CORRIENTES,ItatÍ,Itati,SI,,,,SI,SI,SI,SI,SI
CORRIENTES,ItatÍ,Ramada Paso,,,,,SI,,,SI,
CORDOBA,Presidente Roque Saenz Peña,General Levalle,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,La Cesira,SI,,,SI,SI,SI,SI,SI,SI
CORDOBA,Presidente Roque Saenz Peña,Laboulaye,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,Leguizamon,,,,SI,,,,,
CORDOBA,Presidente Roque Saenz Peña,Melo,,,,SI,SI,SI,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,Rio Bamba,,,,,SI,SI,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,Rosales,,,,,SI,SI,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,San Joaquin,,,,,SI,,SI,SI,
CORDOBA,Presidente Roque Saenz Peña,Serrano,,SI,,,SI,SI,SI,SI,SI
CORDOBA,Presidente Roque Saenz Peña,Villa Rossi,,,,,SI,,SI,,
CORDOBA,Punilla,Barrio Santa Isabel,,,,,,,,,
CORDOBA,Punilla,Bialet Masse,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Punilla,Cabalango,,,,,,,,SI,
CORDOBA,Tulumba,Lucio V. Mansilla,,,,,SI,SI,SI,,
CORDOBA,Tulumba,Rosario del Saladillo,,,,SI,,,,,
CORDOBA,Tulumba,San Jose de la Dormida,SI,,,,SI,SI,SI,SI,SI
CORDOBA,Tulumba,San Jose de las Salinas,,,,,SI,SI,,,
CORDOBA,Tulumba,San Pedro Norte,,,,,,,,SI,
CORDOBA,Tulumba,Villa Tulumba,,,,SI,SI,SI,SI,SI,
CORDOBA,Union,Aldea Santa Maria,,,,,,,,,
CORDOBA,Union,Alto Alegre,SI,SI,,SI,SI,SI,SI,,
CORDOBA,Union,Ana Zumaran,,,,,SI,,,,
CORDOBA,Union,Ballesteros,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Union,Ballesteros Sur,,,,SI,,,SI,SI,
CORDOBA,Union,Bell Ville,SI,SI,,SI,SI,SI,SI,,
CORDOBA,Union,Benjamin Gould,,,,,SI,,SI,SI,
CORRIENTES,Ituzaingo,Colonia Liebig's,,SI,,,SI,SI,SI,SI,SI
CORRIENTES,Ituzaingo,Ituzaingo,SI,,,,SI,SI,SI,,SI
CORRIENTES,Ituzaingo,San Antonio,,,,,SI,SI,,,
CORRIENTES,Ituzaingo,San Carlos,,,,,SI,SI,SI,,
CORRIENTES,Ituzaingo,Villa Olivari,,,,,SI,SI,,SI,SI
CORRIENTES,Lavalle,Cruz de los Milagros,,,,,,,,,
CORRIENTES,Lavalle,Gobernador Juan E. Martinez,,,,SI,SI,,SI,SI,SI
CORRIENTES,Lavalle,Lavalle,,,,,SI,SI,SI,SI,SI
CORRIENTES,Lavalle,Santa Lucia,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Lavalle,Villa Cordoba,,,,,,,,,
CORRIENTES,Lavalle,Yatayti Calle,,,,,SI,,,,
CORRIENTES,Mburucuya,Mburucuya,,,,,SI,,SI,SI,SI
CORRIENTES,Mercedes,Felipe Yofre,,,,,SI,,SI,,SI
CORRIENTES,Mercedes,Mariano I. Loza (Est. Justino Solari),,,,,SI,,SI,SI,SI
CORRIENTES,Mercedes,Mercedes,SI,SI,,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Colonia Libertad,,,,,SI,,,SI,
CORRIENTES,Monte Caseros,Estacion Libertad,,,,,SI,,,SI,
CORRIENTES,Monte Caseros,Juan Pujol,,,,,SI,,SI,SI,SI
CORRIENTES,Monte Caseros,Mocoreta,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Monte Caseros,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Parada Acuña,,,,,,,,SI,
CORRIENTES,Monte Caseros,Parada Labougle,,,,,,,,SI,
CORRIENTES,Paso de los Libres,Bonpland,,,,,SI,,,SI,SI
CORRIENTES,Paso de los Libres,Parada Pucheta,,,,,SI,,,SI,SI
CORRIENTES,Paso de los Libres,Paso de los Libres,SI,,,SI,SI,SI,SI,SI,SI
CORRIENTES,Paso de los Libres,Tapebicua,,,,,SI,,,,
ENTRE RIOS,Federacion,San Pedro,,,,SI,SI,,,SI,
ENTRE RIOS,Federacion,San Ramon,,,,,,,,,
ENTRE RIOS,Federacion,Santa Ana,,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,Federacion,Villa del Rosario,,SI,,SI,,SI,SI,SI,
ENTRE RIOS,Federal,Conscripto Bernardi,,,,,SI,,SI,SI,
ENTRE RIOS,Federal,El Cimarron,,,,,,,SI,SI,
ENTRE RIOS,Federal,Federal,SI,,,SI,SI,,SI,SI,
ENTRE RIOS,Federal,Nueva Vizcaya,,,,,SI,,,SI,
ENTRE RIOS,Federal,Sauce de Luna,,,,SI,SI,,SI,SI,SI
ENTRE RIOS,Feliciano,San Jose de Feliciano,,,,,SI,SI,SI,SI,SI
ENTRE RIOS,Feliciano,San Victor,SI,,,,SI,,SI,SI,
ENTRE RIOS,Gualeguay,Aldea Asuncion,,,,,,,SI,,
ENTRE RIOS,Gualeguay,Estacion Lazo,,,,,SI,,SI,,
ENTRE RIOS,Gualeguay,General Galarza,SI,,,,SI,SI,SI,SI,
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,,SI,,,SI,SI,SI,,
ENTRE RIOS,La Paz,Bovril,,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,La Paz,Colonia Avigdor,,,,,SI,,SI,SI,
ENTRE RIOS,La Paz,El Solar,,,,,SI,SI,SI,SI,
ENTRE RIOS,La Paz,La Paz,SI,SI,,SI,SI,SI,SI,SI,
ENTRE RIOS,La Paz,Piedras Blancas,,SI,,SI,SI,,SI,SI,
ENTRE RIOS,La Paz,Pueblo Arrua (Est. Alcaraz),,SI,,,SI,SI,SI,SI,SI
ENTRE RIOS,La Paz,San Gustavo,,,,SI,SI,SI,SI,SI,
ENTRE RIOS,La Paz,Santa Elena,SI,SI,,,SI,SI,SI,SI,
ENTRE RIOS,La Paz,Sir Leonard,,,,,,,,,
ENTRE RIOS,Nogoya,Aranguren,,SI,,,SI,,SI,SI,SI
ENTRE RIOS,Nogoya,Betbeder,,,,,,,,SI,
ENTRE RIOS,Nogoya,Don Cristobal,,,,,,,SI,SI,
ENTRE RIOS,Nogoya,Febre,,,,,,,,SI,
CABA,COMUNA 15,AGRONOMIA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Villa del Dique,SI,,,SI,SI,SI,,SI,
CORDOBA,Calamuchita,Villa El Tala,,,,,,,,,
CORDOBA,Calamuchita,Villa General Belgrano,,SI,,,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Villa La Rivera,,,,,,,,,
CORDOBA,Calamuchita,Villa Quillinzo,,,,,,,,SI,
CORDOBA,Calamuchita,Villa Rumipal,,,,SI,SI,SI,SI,SI,
CABA,COMUNA 15,CHACARITA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Seco,Villa de Maria,,SI,,,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Calchin,,SI,,,SI,SI,SI,,
CORDOBA,Rio Segundo,Calchin Oeste,,,,,SI,SI,SI,,
CORDOBA,Rio Segundo,Capilla del Carmen,,SI,,,SI,,SI,SI,
CORDOBA,Rio Segundo,Carrilobo,,SI,,,SI,SI,SI,SI,SI
CABA,COMUNA 15,PARQUE CHAS,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Union,Canals,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Union,Chilibroste,SI,,,SI,,,SI,SI,
CORDOBA,Union,Cintra,SI,,,SI,,SI,SI,SI,SI
CORDOBA,Union,Colonia Bismarck,,SI,,,,,SI,SI,
CORDOBA,Union,Colonia Bremen,,,,,,,,,
CORDOBA,Calamuchita,Villa San Miguel,,,,,,SI,,SI,
CORDOBA,Calamuchita,Villa Yacanto,,,,,SI,SI,SI,SI,
CORDOBA,Capital,Cordoba,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Capital,Jardin Arenales,,,,,SI,SI,,,
CORDOBA,Capital,La Floresta,,,,,SI,SI,,,
CORDOBA,Colon,1 De Agosto,,,,,SI,SI,,,
CORDOBA,Colon,Agua de Oro,SI,,,SI,SI,SI,,SI,
CORDOBA,Colon,Almirante Brown,,,,,,,,,
CORDOBA,Colon,Ascochinga,SI,,,SI,SI,SI,SI,,
CORDOBA,Colon,Barrio Nuevo Rio Ceballos,,,,,,,,,
CORDOBA,Colon,Canteras El Sauce,,,,,,,,,
CORDOBA,Colon,Casa Bamba,,,,,,SI,,,
CORDOBA,Colon,Ciudad De Los Niños,,,,,,,,,
CORDOBA,Rio Segundo,Colazo,,,,SI,SI,SI,SI,,SI
CORDOBA,Rio Segundo,Colonia Videla,,,,,,,,,
CORDOBA,Rio Segundo,Costasacate,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Impira,,,,,,SI,,,
CORDOBA,Rio Segundo,Laguna Larga,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Las Junturas,SI,,,SI,SI,SI,SI,,SI
CORDOBA,Rio Segundo,Los Chañaritos,SI,,,SI,SI,,SI,SI,
CORDOBA,Rio Segundo,Luque,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Manfredi,SI,,,SI,SI,SI,SI,,
CORDOBA,Rio Segundo,Matorrales,,,,,SI,SI,SI,,
CABA,COMUNA 11,VILLA GENERAL MITRE,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Colon,Colonia Caroya,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Colon,Colonia Tirolesa,,,,,SI,SI,SI,,
CORDOBA,Colon,Colonia Vicente Agüero,,,,,,,SI,,
CORDOBA,Colon,Corral Quemado,,,,,,,,,
CORDOBA,Colon,Country Chacras de la Villa - Country San Isidro,,,,,SI,SI,,,
CORDOBA,Colon,Dumesnil,,,,SI,SI,,,,
CORDOBA,Colon,El Diquecito,,,,,SI,,,,
CABA,COMUNA 11,VILLA SANTA RITA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Oncativo,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Pilar,SI,,,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Pozo del Molle,,SI,,,SI,SI,SI,,
CORDOBA,Colon,El Manzano,SI,,,,SI,,,SI,
CORDOBA,Colon,El Pueblito,,,,,,SI,,,
CORDOBA,Colon,Estacion Colonia Tirolesa,,,,,,,,,
CORDOBA,Colon,General Paz,SI,,,,SI,SI,SI,,
CORDOBA,Colon,Jesus Maria,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Colon,La Calera,SI,SI,,SI,SI,SI,SI,SI,SI
CORDOBA,Colon,La Granja,SI,,,SI,SI,,SI,SI,
CORDOBA,Colon,La Morada,,,,,SI,SI,,,
CORDOBA,Colon,La Puerta,,,,,,,,,
CORDOBA,Colon,Las Corzuelas,,,,,SI,,,,
CORDOBA,Colon,Los Chañaritos,,,,,,,,,
CORDOBA,Colon,Los Molles,,,,,,,,,SI
CORDOBA,Colon,Malvinas Argentinas,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Marcos Juarez,Alejo Ledesma,,,,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Arias,SI,,,,SI,SI,SI,,
CORDOBA,Marcos Juarez,Camilo Aldao,SI,,,,SI,SI,SI,,SI
CORDOBA,Marcos Juarez,Capitan General Bernardo O'Higgins,,,,SI,,,SI,SI,
CORDOBA,Marcos Juarez,Cavanagh,,,,,SI,,SI,SI,
CORDOBA,Marcos Juarez,Colonia Barge,,,,,,,,,
CORDOBA,Marcos Juarez,Colonia Italiana,,SI,,,,SI,,SI,
CORDOBA,Marcos Juarez,Colonia Veinticinco,,,,,,,,,
CORDOBA,Marcos Juarez,Corral de Bustos,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Marcos Juarez,Cruz Alta,SI,,,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,General Baldissera,SI,,,,SI,SI,SI,,SI
CORDOBA,Marcos Juarez,General Roca,SI,,,SI,SI,SI,SI,,SI
CORDOBA,Juarez Celman,Charras,,,,SI,SI,SI,SI,SI,
CORDOBA,Juarez Celman,El Rastreador,,,,,,,,,
CORDOBA,Juarez Celman,General Cabrera,SI,,,,SI,SI,SI,,
CORDOBA,Juarez Celman,General Deheza,SI,SI,,SI,SI,SI,SI,,
CORDOBA,Juarez Celman,Huanchillas,,,,SI,SI,,SI,,
CORDOBA,Juarez Celman,La Carlota,SI,,,,SI,SI,SI,,
CORDOBA,Juarez Celman,Los Cisnes,SI,SI,,,SI,,SI,,
CORDOBA,Juarez Celman,Olaeta,,SI,,,SI,,SI,,
CORDOBA,Juarez Celman,Pacheco de Melo,,,,,,,,,
CORDOBA,Juarez Celman,Paso del Durazno,,,,,,,,,
CORDOBA,Juarez Celman,Santa Eufemia,,SI,,,SI,SI,SI,SI,SI
CORDOBA,Juarez Celman,Ucacha,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,Juarez Celman,Villa Reduccion,,,,,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Rincon,,SI,,,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Rio Segundo,SI,,,SI,SI,SI,SI,SI,
CORDOBA,Rio Segundo,Santiago Temple,SI,SI,,,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Villa del Rosario,SI,SI,,SI,SI,SI,SI,SI,
CORDOBA,San Alberto,Ambul,,,,,SI,SI,SI,,
CORDOBA,San Alberto,Arroyo Los Patos,,SI,,SI,SI,,,SI,
CORDOBA,San Alberto,El Huayco,SI,,,,,,SI,SI,
CORDOBA,San Alberto,La Cortadera,,,,SI,,,,,
CORDOBA,San Alberto,Las Calles,,,,SI,,,SI,SI,
CORDOBA,San Alberto,Las Oscuras,,,,,,,,,
CORDOBA,San Alberto,Las Rabonas,,,,SI,,,,SI,
CORDOBA,San Alberto,Los Callejones,,,,,,,,,
